split,image_path,mask_path,width,height,image_channels,mask_channels,image_format,mask_format,image_size_kb,mask_size_kb,masked_pixels,mask_ratio
train,train/images/nail_train_003754.jpg,train/masks/nail_train_003754.png,640,640,3,1,JPEG,PNG,31.25,3.48,15159,0.037009
train,train/images/nail_train_003756.jpg,train/masks/nail_train_003756.png,640,640,3,1,JPEG,PNG,24.38,1.34,8018,0.019575
train,train/images/nail_train_003757.jpg,train/masks/nail_train_003757.png,640,640,3,1,JPEG,PNG,25.89,1.56,8011,0.019558
train,train/images/nail_train_003758.jpg,train/masks/nail_train_003758.png,640,640,3,1,JPEG,PNG,36.68,1.52,8036,0.019619
train,train/images/nail_train_003760.jpg,train/masks/nail_train_003760.png,640,640,3,1,JPEG,PNG,23.26,1.19,5205,0.012708
train,train/images/nail_train_003761.jpg,train/masks/nail_train_003761.png,640,640,3,1,JPEG,PNG,41.35,1.43,6894,0.016831
train,train/images/nail_train_003762.jpg,train/masks/nail_train_003762.png,640,640,3,1,JPEG,PNG,25.94,1.33,5196,0.012686
train,train/images/nail_train_003763.jpg,train/masks/nail_train_003763.png,640,640,3,1,JPEG,PNG,29.02,1.47,7527,0.018376
train,train/images/nail_train_003764.jpg,train/masks/nail_train_003764.png,640,640,3,1,JPEG,PNG,25.34,1.53,7559,0.018455
train,train/images/nail_train_003765.jpg,train/masks/nail_train_003765.png,640,640,3,1,JPEG,PNG,22.51,1.7,8629,0.021067
train,train/images/nail_train_003766.jpg,train/masks/nail_train_003766.png,640,640,3,1,JPEG,PNG,22.37,1.65,8676,0.021182
train,train/images/nail_train_003767.jpg,train/masks/nail_train_003767.png,640,640,3,1,JPEG,PNG,39.54,2.03,11522,0.02813
train,train/images/nail_train_003768.jpg,train/masks/nail_train_003768.png,640,640,3,1,JPEG,PNG,29.53,2.04,11519,0.028123
train,train/images/nail_train_003769.jpg,train/masks/nail_train_003769.png,640,640,3,1,JPEG,PNG,21.25,1.33,3672,0.008965
train,train/images/nail_train_003770.jpg,train/masks/nail_train_003770.png,640,640,3,1,JPEG,PNG,23.19,1.22,3675,0.008972
train,train/images/nail_train_003771.jpg,train/masks/nail_train_003771.png,640,640,3,1,JPEG,PNG,42.28,1.02,1489,0.003635
train,train/images/nail_train_003772.jpg,train/masks/nail_train_003772.png,640,640,3,1,JPEG,PNG,46.45,1.03,1509,0.003684
train,train/images/nail_train_003773.jpg,train/masks/nail_train_003773.png,640,640,3,1,JPEG,PNG,30.39,1.66,10163,0.024812
train,train/images/nail_train_003774.jpg,train/masks/nail_train_003774.png,640,640,3,1,JPEG,PNG,32.67,1.71,10120,0.024707
train,train/images/nail_train_003776.jpg,train/masks/nail_train_003776.png,640,640,3,1,JPEG,PNG,33.85,1.47,7423,0.018123
train,train/images/nail_train_003778.jpg,train/masks/nail_train_003778.png,640,640,3,1,JPEG,PNG,26.46,1.47,5971,0.014578
train,train/images/nail_train_003779.jpg,train/masks/nail_train_003779.png,640,640,3,1,JPEG,PNG,33.41,1.68,9669,0.023606
train,train/images/nail_train_003780.jpg,train/masks/nail_train_003780.png,640,640,3,1,JPEG,PNG,31.21,1.38,5966,0.014565
train,train/images/nail_train_003783.jpg,train/masks/nail_train_003783.png,640,640,3,1,JPEG,PNG,28.56,1.35,5042,0.01231
train,train/images/nail_train_003784.jpg,train/masks/nail_train_003784.png,640,640,3,1,JPEG,PNG,16.75,1.15,3666,0.00895
train,train/images/nail_train_003785.jpg,train/masks/nail_train_003785.png,640,640,3,1,JPEG,PNG,39.35,1.7,5507,0.013445
train,train/images/nail_train_003787.jpg,train/masks/nail_train_003787.png,640,640,3,1,JPEG,PNG,31.13,1.46,6270,0.015308
train,train/images/nail_train_003788.jpg,train/masks/nail_train_003788.png,640,640,3,1,JPEG,PNG,31.05,1.29,6279,0.01533
train,train/images/nail_train_003789.jpg,train/masks/nail_train_003789.png,640,640,3,1,JPEG,PNG,36.63,2.77,44422,0.108452
train,train/images/nail_train_003790.jpg,train/masks/nail_train_003790.png,640,640,3,1,JPEG,PNG,36.61,3.12,44622,0.10894
train,train/images/nail_train_003791.jpg,train/masks/nail_train_003791.png,640,640,3,1,JPEG,PNG,23.68,1.42,7664,0.018711
train,train/images/nail_train_003793.jpg,train/masks/nail_train_003793.png,640,640,3,1,JPEG,PNG,24.58,1.56,5244,0.012803
train,train/images/nail_train_003794.jpg,train/masks/nail_train_003794.png,640,640,3,1,JPEG,PNG,26.78,1.27,5214,0.012729
train,train/images/nail_train_003795.jpg,train/masks/nail_train_003795.png,640,640,3,1,JPEG,PNG,43.79,1.54,8501,0.020754
train,train/images/nail_train_003796.jpg,train/masks/nail_train_003796.png,640,640,3,1,JPEG,PNG,42.14,1.47,8507,0.020769
train,train/images/nail_train_003797.jpg,train/masks/nail_train_003797.png,640,640,3,1,JPEG,PNG,25.48,1.76,11138,0.027192
train,train/images/nail_train_003798.jpg,train/masks/nail_train_003798.png,640,640,3,1,JPEG,PNG,37.58,1.38,9165,0.022375
train,train/images/nail_train_003799.jpg,train/masks/nail_train_003799.png,640,640,3,1,JPEG,PNG,41.11,1.34,9121,0.022268
train,train/images/nail_train_003800.jpg,train/masks/nail_train_003800.png,640,640,3,1,JPEG,PNG,26.05,1.76,11142,0.027202
train,train/images/nail_train_003801.jpg,train/masks/nail_train_003801.png,640,640,3,1,JPEG,PNG,36.32,1.5,6166,0.015054
train,train/images/nail_train_003802.jpg,train/masks/nail_train_003802.png,640,640,3,1,JPEG,PNG,38.03,1.73,13475,0.032898
train,train/images/nail_train_003803.jpg,train/masks/nail_train_003803.png,640,640,3,1,JPEG,PNG,36.17,2.06,13181,0.03218
train,train/images/nail_train_003804.jpg,train/masks/nail_train_003804.png,640,640,3,1,JPEG,PNG,26.98,1.27,6140,0.01499
train,train/images/nail_train_003805.jpg,train/masks/nail_train_003805.png,640,640,3,1,JPEG,PNG,58.54,3.12,62330,0.152173
train,train/images/nail_train_003806.jpg,train/masks/nail_train_003806.png,640,640,3,1,JPEG,PNG,46.93,2.76,62330,0.152173
train,train/images/nail_train_003809.jpg,train/masks/nail_train_003809.png,640,640,3,1,JPEG,PNG,33.73,1.31,3369,0.008225
train,train/images/nail_train_003810.jpg,train/masks/nail_train_003810.png,640,640,3,1,JPEG,PNG,40.63,1.09,3344,0.008164
train,train/images/nail_train_003811.jpg,train/masks/nail_train_003811.png,640,640,3,1,JPEG,PNG,28.58,1.65,7029,0.017161
train,train/images/nail_train_003812.jpg,train/masks/nail_train_003812.png,640,640,3,1,JPEG,PNG,30.69,1.39,7023,0.017146
train,train/images/nail_train_003813.jpg,train/masks/nail_train_003813.png,640,640,3,1,JPEG,PNG,32.09,1.48,5078,0.012397
train,train/images/nail_train_003814.jpg,train/masks/nail_train_003814.png,640,640,3,1,JPEG,PNG,37.5,1.18,5059,0.012351
train,train/images/nail_train_003815.jpg,train/masks/nail_train_003815.png,640,640,3,1,JPEG,PNG,23.21,1.59,7627,0.018621
train,train/images/nail_train_003816.jpg,train/masks/nail_train_003816.png,640,640,3,1,JPEG,PNG,25.79,1.56,7639,0.01865
train,train/images/nail_train_003817.jpg,train/masks/nail_train_003817.png,640,640,3,1,JPEG,PNG,47.74,1.34,6916,0.016885
train,train/images/nail_train_003818.jpg,train/masks/nail_train_003818.png,640,640,3,1,JPEG,PNG,33.8,1.66,6929,0.016917
train,train/images/nail_train_003819.jpg,train/masks/nail_train_003819.png,640,640,3,1,JPEG,PNG,24.92,1.12,3277,0.008
train,train/images/nail_train_003820.jpg,train/masks/nail_train_003820.png,640,640,3,1,JPEG,PNG,23.48,1.1,3254,0.007944
train,train/images/nail_train_003822.jpg,train/masks/nail_train_003822.png,640,640,3,1,JPEG,PNG,34.97,1.31,5615,0.013708
train,train/images/nail_train_003823.jpg,train/masks/nail_train_003823.png,640,640,3,1,JPEG,PNG,26.38,1.18,6760,0.016504
train,train/images/nail_train_003826.jpg,train/masks/nail_train_003826.png,640,640,3,1,JPEG,PNG,51.8,1.21,3494,0.00853
train,train/images/nail_train_003827.jpg,train/masks/nail_train_003827.png,640,640,3,1,JPEG,PNG,45.41,1.76,13023,0.031794
train,train/images/nail_train_003828.jpg,train/masks/nail_train_003828.png,640,640,3,1,JPEG,PNG,35.34,1.78,12976,0.03168
train,train/images/nail_train_003830.jpg,train/masks/nail_train_003830.png,640,640,3,1,JPEG,PNG,32.45,1.4,6279,0.01533
train,train/images/nail_train_003833.jpg,train/masks/nail_train_003833.png,640,640,3,1,JPEG,PNG,27.81,1.67,5665,0.013831
train,train/images/nail_train_003835.jpg,train/masks/nail_train_003835.png,640,640,3,1,JPEG,PNG,32.82,2.03,19003,0.046394
train,train/images/nail_train_003837.jpg,train/masks/nail_train_003837.png,640,640,3,1,JPEG,PNG,29.97,2.4,18972,0.046318
train,train/images/nail_train_003839.jpg,train/masks/nail_train_003839.png,640,640,3,1,JPEG,PNG,37.29,1.15,5287,0.012908
train,train/images/nail_train_003840.jpg,train/masks/nail_train_003840.png,640,640,3,1,JPEG,PNG,35.32,1.17,5285,0.012903
train,train/images/nail_train_003841.jpg,train/masks/nail_train_003841.png,640,640,3,1,JPEG,PNG,20.22,1.47,6072,0.014824
train,train/images/nail_train_003842.jpg,train/masks/nail_train_003842.png,640,640,3,1,JPEG,PNG,19.69,1.62,6053,0.014778
train,train/images/nail_train_003843.jpg,train/masks/nail_train_003843.png,640,640,3,1,JPEG,PNG,37.29,1.11,2590,0.006323
train,train/images/nail_train_003844.jpg,train/masks/nail_train_003844.png,640,640,3,1,JPEG,PNG,30.66,1.16,2590,0.006323
train,train/images/nail_train_003845.jpg,train/masks/nail_train_003845.png,640,640,3,1,JPEG,PNG,27.65,2.09,16406,0.040054
train,train/images/nail_train_003846.jpg,train/masks/nail_train_003846.png,640,640,3,1,JPEG,PNG,63.71,1.21,3340,0.008154
train,train/images/nail_train_003847.jpg,train/masks/nail_train_003847.png,640,640,3,1,JPEG,PNG,27.6,1.99,16432,0.040117
train,train/images/nail_train_003848.jpg,train/masks/nail_train_003848.png,640,640,3,1,JPEG,PNG,62.28,1.25,3321,0.008108
train,train/images/nail_train_003849.jpg,train/masks/nail_train_003849.png,640,640,3,1,JPEG,PNG,40.64,1.93,8886,0.021694
train,train/images/nail_train_003850.jpg,train/masks/nail_train_003850.png,640,640,3,1,JPEG,PNG,30.63,1.51,7552,0.018437
train,train/images/nail_train_003851.jpg,train/masks/nail_train_003851.png,640,640,3,1,JPEG,PNG,32.39,1.96,8871,0.021658
train,train/images/nail_train_003852.jpg,train/masks/nail_train_003852.png,640,640,3,1,JPEG,PNG,32.24,1.48,7569,0.018479
train,train/images/nail_train_003853.jpg,train/masks/nail_train_003853.png,640,640,3,1,JPEG,PNG,27.93,1.39,4557,0.011125
train,train/images/nail_train_003854.jpg,train/masks/nail_train_003854.png,640,640,3,1,JPEG,PNG,27.28,1.6,10021,0.024465
train,train/images/nail_train_003855.jpg,train/masks/nail_train_003855.png,640,640,3,1,JPEG,PNG,29.58,1.22,4530,0.01106
train,train/images/nail_train_003856.jpg,train/masks/nail_train_003856.png,640,640,3,1,JPEG,PNG,28.84,1.75,9996,0.024404
train,train/images/nail_train_003857.jpg,train/masks/nail_train_003857.png,640,640,3,1,JPEG,PNG,22.04,1.76,13354,0.032603
train,train/images/nail_train_003858.jpg,train/masks/nail_train_003858.png,640,640,3,1,JPEG,PNG,21.92,1.85,13381,0.032668
train,train/images/nail_train_003860.jpg,train/masks/nail_train_003860.png,640,640,3,1,JPEG,PNG,28.31,1.32,5055,0.012341
train,train/images/nail_train_003861.jpg,train/masks/nail_train_003861.png,640,640,3,1,JPEG,PNG,24.81,1.3,5657,0.013811
train,train/images/nail_train_003862.jpg,train/masks/nail_train_003862.png,640,640,3,1,JPEG,PNG,32.32,1.08,3292,0.008037
train,train/images/nail_train_003863.jpg,train/masks/nail_train_003863.png,640,640,3,1,JPEG,PNG,36.08,1.2,3919,0.009568
train,train/images/nail_train_003864.jpg,train/masks/nail_train_003864.png,640,640,3,1,JPEG,PNG,24.32,1.51,5626,0.013735
train,train/images/nail_train_003865.jpg,train/masks/nail_train_003865.png,640,640,3,1,JPEG,PNG,35.29,1.25,6102,0.014897
train,train/images/nail_train_003866.jpg,train/masks/nail_train_003866.png,640,640,3,1,JPEG,PNG,30.69,1.45,8346,0.020376
train,train/images/nail_train_003869.jpg,train/masks/nail_train_003869.png,640,640,3,1,JPEG,PNG,26.81,1.66,11746,0.028677
train,train/images/nail_train_003870.jpg,train/masks/nail_train_003870.png,640,640,3,1,JPEG,PNG,22.46,1.9,11695,0.028552
train,train/images/nail_train_003871.jpg,train/masks/nail_train_003871.png,640,640,3,1,JPEG,PNG,43.95,1.95,11975,0.029236
train,train/images/nail_train_003872.jpg,train/masks/nail_train_003872.png,640,640,3,1,JPEG,PNG,32.51,1.65,11926,0.029116
train,train/images/nail_train_003873.jpg,train/masks/nail_train_003873.png,640,640,3,1,JPEG,PNG,30.03,1.73,14838,0.036226
train,train/images/nail_train_003876.jpg,train/masks/nail_train_003876.png,640,640,3,1,JPEG,PNG,26.02,2.75,25686,0.06271
train,train/images/nail_train_003877.jpg,train/masks/nail_train_003877.png,640,640,3,1,JPEG,PNG,30.61,2.33,25833,0.063069
train,train/images/nail_train_003878.jpg,train/masks/nail_train_003878.png,640,640,3,1,JPEG,PNG,30.79,2.26,25881,0.063186
train,train/images/nail_train_003879.jpg,train/masks/nail_train_003879.png,640,640,3,1,JPEG,PNG,21.73,1.31,8176,0.019961
train,train/images/nail_train_003880.jpg,train/masks/nail_train_003880.png,640,640,3,1,JPEG,PNG,25.94,1.22,8156,0.019912
train,train/images/nail_train_003881.jpg,train/masks/nail_train_003881.png,640,640,3,1,JPEG,PNG,23.25,1.19,3790,0.009253
train,train/images/nail_train_003882.jpg,train/masks/nail_train_003882.png,640,640,3,1,JPEG,PNG,33.45,1.25,3953,0.009651
train,train/images/nail_train_003883.jpg,train/masks/nail_train_003883.png,640,640,3,1,JPEG,PNG,31.09,1.25,4787,0.011687
train,train/images/nail_train_003884.jpg,train/masks/nail_train_003884.png,640,640,3,1,JPEG,PNG,28.09,1.36,4788,0.011689
train,train/images/nail_train_003885.jpg,train/masks/nail_train_003885.png,640,640,3,1,JPEG,PNG,29.5,1.33,4304,0.010508
train,train/images/nail_train_003886.jpg,train/masks/nail_train_003886.png,640,640,3,1,JPEG,PNG,28.86,1.29,4299,0.010496
train,train/images/nail_train_003887.jpg,train/masks/nail_train_003887.png,640,640,3,1,JPEG,PNG,29.97,1.45,6702,0.016362
train,train/images/nail_train_003888.jpg,train/masks/nail_train_003888.png,640,640,3,1,JPEG,PNG,21.36,1.21,3675,0.008972
train,train/images/nail_train_003890.jpg,train/masks/nail_train_003890.png,640,640,3,1,JPEG,PNG,30.26,1.51,6697,0.01635
train,train/images/nail_train_003891.jpg,train/masks/nail_train_003891.png,640,640,3,1,JPEG,PNG,31.08,1.36,7043,0.017195
train,train/images/nail_train_003892.jpg,train/masks/nail_train_003892.png,640,640,3,1,JPEG,PNG,26.98,1.33,6109,0.014915
train,train/images/nail_train_003893.jpg,train/masks/nail_train_003893.png,640,640,3,1,JPEG,PNG,27.19,1.64,7056,0.017227
train,train/images/nail_train_003895.jpg,train/masks/nail_train_003895.png,640,640,3,1,JPEG,PNG,43.71,1,2561,0.006252
train,train/images/nail_train_003896.jpg,train/masks/nail_train_003896.png,640,640,3,1,JPEG,PNG,27.39,1.05,2591,0.006326
train,train/images/nail_train_003897.jpg,train/masks/nail_train_003897.png,640,640,3,1,JPEG,PNG,20.7,1.2,4187,0.010222
train,train/images/nail_train_003898.jpg,train/masks/nail_train_003898.png,640,640,3,1,JPEG,PNG,19.71,1.47,4180,0.010205
train,train/images/nail_train_003899.jpg,train/masks/nail_train_003899.png,640,640,3,1,JPEG,PNG,19.43,1.15,4129,0.010081
train,train/images/nail_train_003902.jpg,train/masks/nail_train_003902.png,640,640,3,1,JPEG,PNG,19.86,1.21,4140,0.010107
train,train/images/nail_train_003903.jpg,train/masks/nail_train_003903.png,640,640,3,1,JPEG,PNG,40.89,1.86,11155,0.027234
train,train/images/nail_train_003904.jpg,train/masks/nail_train_003904.png,640,640,3,1,JPEG,PNG,40.39,0.98,1667,0.00407
train,train/images/nail_train_003905.jpg,train/masks/nail_train_003905.png,640,640,3,1,JPEG,PNG,28.12,0.98,1674,0.004087
train,train/images/nail_train_003906.jpg,train/masks/nail_train_003906.png,640,640,3,1,JPEG,PNG,48.23,1.82,11162,0.027251
train,train/images/nail_train_003907.jpg,train/masks/nail_train_003907.png,640,640,3,1,JPEG,PNG,47.52,1.05,3995,0.009753
train,train/images/nail_train_003908.jpg,train/masks/nail_train_003908.png,640,640,3,1,JPEG,PNG,35.01,1.27,4005,0.009778
train,train/images/nail_train_003910.jpg,train/masks/nail_train_003910.png,640,640,3,1,JPEG,PNG,23.6,2.59,24541,0.059915
train,train/images/nail_train_003911.jpg,train/masks/nail_train_003911.png,640,640,3,1,JPEG,PNG,20.96,1.24,4928,0.012031
train,train/images/nail_train_003912.jpg,train/masks/nail_train_003912.png,640,640,3,1,JPEG,PNG,21.66,1.22,4925,0.012024
train,train/images/nail_train_003914.jpg,train/masks/nail_train_003914.png,640,640,3,1,JPEG,PNG,21.73,1.7,12846,0.031362
train,train/images/nail_train_003915.jpg,train/masks/nail_train_003915.png,640,640,3,1,JPEG,PNG,27.91,1.6,6131,0.014968
train,train/images/nail_train_003916.jpg,train/masks/nail_train_003916.png,640,640,3,1,JPEG,PNG,26.08,1.51,6128,0.014961
train,train/images/nail_train_003917.jpg,train/masks/nail_train_003917.png,640,640,3,1,JPEG,PNG,20.48,1.79,15426,0.037661
train,train/images/nail_train_003919.jpg,train/masks/nail_train_003919.png,640,640,3,1,JPEG,PNG,36.11,2.23,20350,0.049683
train,train/images/nail_train_003921.jpg,train/masks/nail_train_003921.png,640,640,3,1,JPEG,PNG,46.99,2.37,20302,0.049565
train,train/images/nail_train_003922.jpg,train/masks/nail_train_003922.png,640,640,3,1,JPEG,PNG,46.99,2.37,20302,0.049565
train,train/images/nail_train_003924.jpg,train/masks/nail_train_003924.png,640,640,3,1,JPEG,PNG,20.2,1.25,5162,0.012603
train,train/images/nail_train_003926.jpg,train/masks/nail_train_003926.png,640,640,3,1,JPEG,PNG,92.67,0.95,2109,0.005149
train,train/images/nail_train_003927.jpg,train/masks/nail_train_003927.png,640,640,3,1,JPEG,PNG,21.38,1.49,10518,0.025679
train,train/images/nail_train_003928.jpg,train/masks/nail_train_003928.png,640,640,3,1,JPEG,PNG,25.16,1.71,10572,0.025811
train,train/images/nail_train_003929.jpg,train/masks/nail_train_003929.png,640,640,3,1,JPEG,PNG,25.21,1.48,5120,0.0125
train,train/images/nail_train_003931.jpg,train/masks/nail_train_003931.png,640,640,3,1,JPEG,PNG,44.08,1.05,2634,0.006431
train,train/images/nail_train_003932.jpg,train/masks/nail_train_003932.png,640,640,3,1,JPEG,PNG,42.33,1.12,2632,0.006426
train,train/images/nail_train_003934.jpg,train/masks/nail_train_003934.png,640,640,3,1,JPEG,PNG,60.49,1.49,8754,0.021372
train,train/images/nail_train_003935.jpg,train/masks/nail_train_003935.png,640,640,3,1,JPEG,PNG,21.67,1.79,11072,0.027031
train,train/images/nail_train_003937.jpg,train/masks/nail_train_003937.png,640,640,3,1,JPEG,PNG,22.24,1.56,7700,0.018799
train,train/images/nail_train_003938.jpg,train/masks/nail_train_003938.png,640,640,3,1,JPEG,PNG,21.72,1.52,7681,0.018752
train,train/images/nail_train_003939.jpg,train/masks/nail_train_003939.png,640,640,3,1,JPEG,PNG,30.85,1.19,4790,0.011694
train,train/images/nail_train_003940.jpg,train/masks/nail_train_003940.png,640,640,3,1,JPEG,PNG,28.75,1.17,4815,0.011755
train,train/images/nail_train_003941.jpg,train/masks/nail_train_003941.png,640,640,3,1,JPEG,PNG,35.5,1.83,7377,0.01801
train,train/images/nail_train_003942.jpg,train/masks/nail_train_003942.png,640,640,3,1,JPEG,PNG,34.84,1.67,7328,0.017891
train,train/images/nail_train_003943.jpg,train/masks/nail_train_003943.png,640,640,3,1,JPEG,PNG,34.03,1.62,14016,0.034219
train,train/images/nail_train_003945.jpg,train/masks/nail_train_003945.png,640,640,3,1,JPEG,PNG,29.16,1.94,16179,0.0395
train,train/images/nail_train_003946.jpg,train/masks/nail_train_003946.png,640,640,3,1,JPEG,PNG,28.62,2.11,16261,0.0397
train,train/images/nail_train_003947.jpg,train/masks/nail_train_003947.png,640,640,3,1,JPEG,PNG,32.64,1.68,8269,0.020188
train,train/images/nail_train_003948.jpg,train/masks/nail_train_003948.png,640,640,3,1,JPEG,PNG,30.3,1.71,8272,0.020195
train,train/images/nail_train_003949.jpg,train/masks/nail_train_003949.png,640,640,3,1,JPEG,PNG,21.99,1.4,6461,0.015774
train,train/images/nail_train_003952.jpg,train/masks/nail_train_003952.png,640,640,3,1,JPEG,PNG,23.33,1.87,13227,0.032292
train,train/images/nail_train_003953.jpg,train/masks/nail_train_003953.png,640,640,3,1,JPEG,PNG,27.25,1.63,6826,0.016665
train,train/images/nail_train_003954.jpg,train/masks/nail_train_003954.png,640,640,3,1,JPEG,PNG,21.36,1.84,13210,0.032251
train,train/images/nail_train_003955.jpg,train/masks/nail_train_003955.png,640,640,3,1,JPEG,PNG,25.85,1.54,5231,0.012771
train,train/images/nail_train_003956.jpg,train/masks/nail_train_003956.png,640,640,3,1,JPEG,PNG,25.72,1.43,5205,0.012708
train,train/images/nail_train_003958.jpg,train/masks/nail_train_003958.png,640,640,3,1,JPEG,PNG,24.36,1.33,6018,0.014692
train,train/images/nail_train_003959.jpg,train/masks/nail_train_003959.png,640,640,3,1,JPEG,PNG,32.35,1.99,15852,0.038701
train,train/images/nail_train_003960.jpg,train/masks/nail_train_003960.png,640,640,3,1,JPEG,PNG,23.97,1.31,4162,0.010161
train,train/images/nail_train_003961.jpg,train/masks/nail_train_003961.png,640,640,3,1,JPEG,PNG,25.18,1.32,4141,0.01011
train,train/images/nail_train_003962.jpg,train/masks/nail_train_003962.png,640,640,3,1,JPEG,PNG,28.27,2.14,15844,0.038682
train,train/images/nail_train_003963.jpg,train/masks/nail_train_003963.png,640,640,3,1,JPEG,PNG,21.18,1.79,19925,0.048645
train,train/images/nail_train_003964.jpg,train/masks/nail_train_003964.png,640,640,3,1,JPEG,PNG,46.79,1.5,6693,0.01634
train,train/images/nail_train_003965.jpg,train/masks/nail_train_003965.png,640,640,3,1,JPEG,PNG,50.52,1.45,6685,0.016321
train,train/images/nail_train_003966.jpg,train/masks/nail_train_003966.png,640,640,3,1,JPEG,PNG,23.11,1.88,20003,0.048835
train,train/images/nail_train_003967.jpg,train/masks/nail_train_003967.png,640,640,3,1,JPEG,PNG,26.84,1.54,9950,0.024292
train,train/images/nail_train_003968.jpg,train/masks/nail_train_003968.png,640,640,3,1,JPEG,PNG,24.56,1.52,9996,0.024404
train,train/images/nail_train_003969.jpg,train/masks/nail_train_003969.png,640,640,3,1,JPEG,PNG,53.84,1.01,3381,0.008254
train,train/images/nail_train_003970.jpg,train/masks/nail_train_003970.png,640,640,3,1,JPEG,PNG,23.48,1.35,6710,0.016382
train,train/images/nail_train_003971.jpg,train/masks/nail_train_003971.png,640,640,3,1,JPEG,PNG,43.61,1.33,3405,0.008313
train,train/images/nail_train_003972.jpg,train/masks/nail_train_003972.png,640,640,3,1,JPEG,PNG,24.88,1.39,6759,0.016501
train,train/images/nail_train_003974.jpg,train/masks/nail_train_003974.png,640,640,3,1,JPEG,PNG,23.61,2.1,21001,0.051272
train,train/images/nail_train_003976.jpg,train/masks/nail_train_003976.png,640,640,3,1,JPEG,PNG,25.8,2.23,21010,0.051294
train,train/images/nail_train_003977.jpg,train/masks/nail_train_003977.png,640,640,3,1,JPEG,PNG,32.12,1.32,5334,0.013022
train,train/images/nail_train_003978.jpg,train/masks/nail_train_003978.png,640,640,3,1,JPEG,PNG,23.25,1.44,5089,0.012424
train,train/images/nail_train_003980.jpg,train/masks/nail_train_003980.png,640,640,3,1,JPEG,PNG,33.93,1.32,5291,0.012917
train,train/images/nail_train_003984.jpg,train/masks/nail_train_003984.png,640,640,3,1,JPEG,PNG,28.01,1.84,11521,0.028127
train,train/images/nail_train_003985.jpg,train/masks/nail_train_003985.png,640,640,3,1,JPEG,PNG,28.07,1.85,11777,0.028752
train,train/images/nail_train_003986.jpg,train/masks/nail_train_003986.png,640,640,3,1,JPEG,PNG,24.04,1.9,14570,0.035571
train,train/images/nail_train_003987.jpg,train/masks/nail_train_003987.png,640,640,3,1,JPEG,PNG,28.22,2.15,14528,0.035469
train,train/images/nail_train_003988.jpg,train/masks/nail_train_003988.png,640,640,3,1,JPEG,PNG,27.6,1.88,11745,0.028674
train,train/images/nail_train_003989.jpg,train/masks/nail_train_003989.png,640,640,3,1,JPEG,PNG,30.6,1.34,7358,0.017964
train,train/images/nail_train_003993.jpg,train/masks/nail_train_003993.png,640,640,3,1,JPEG,PNG,25.21,1.31,4554,0.011118
train,train/images/nail_train_003994.jpg,train/masks/nail_train_003994.png,640,640,3,1,JPEG,PNG,25.14,1.27,4565,0.011145
train,train/images/nail_train_003995.jpg,train/masks/nail_train_003995.png,640,640,3,1,JPEG,PNG,21.63,0.73,1092,0.002666
train,train/images/nail_train_003996.jpg,train/masks/nail_train_003996.png,640,640,3,1,JPEG,PNG,20.78,0.73,1103,0.002693
train,train/images/nail_train_003997.jpg,train/masks/nail_train_003997.png,640,640,3,1,JPEG,PNG,25.79,1.85,10173,0.024836
train,train/images/nail_train_003998.jpg,train/masks/nail_train_003998.png,640,640,3,1,JPEG,PNG,24.51,1.72,10166,0.024819
train,train/images/nail_train_003999.jpg,train/masks/nail_train_003999.png,640,640,3,1,JPEG,PNG,25.65,2.19,19298,0.047114
train,train/images/nail_train_004000.jpg,train/masks/nail_train_004000.png,640,640,3,1,JPEG,PNG,25.62,2.5,19281,0.047073
train,train/images/nail_train_004001.jpg,train/masks/nail_train_004001.png,640,640,3,1,JPEG,PNG,21.17,1.71,6823,0.016658
train,train/images/nail_train_004002.jpg,train/masks/nail_train_004002.png,640,640,3,1,JPEG,PNG,24.42,1.6,6758,0.016499
train,train/images/nail_train_004003.jpg,train/masks/nail_train_004003.png,640,640,3,1,JPEG,PNG,68.13,1.24,6209,0.015159
train,train/images/nail_train_004005.jpg,train/masks/nail_train_004005.png,640,640,3,1,JPEG,PNG,52.51,1.38,8454,0.02064
train,train/images/nail_train_004007.jpg,train/masks/nail_train_004007.png,640,640,3,1,JPEG,PNG,23.2,1.16,3122,0.007622
train,train/images/nail_train_004008.jpg,train/masks/nail_train_004008.png,640,640,3,1,JPEG,PNG,28.87,0.99,3117,0.00761
train,train/images/nail_train_004009.jpg,train/masks/nail_train_004009.png,640,640,3,1,JPEG,PNG,52.2,2.3,21513,0.052522
train,train/images/nail_train_004010.jpg,train/masks/nail_train_004010.png,640,640,3,1,JPEG,PNG,44.75,2.33,21530,0.052563
train,train/images/nail_train_004011.jpg,train/masks/nail_train_004011.png,640,640,3,1,JPEG,PNG,32.7,4.15,80986,0.19772
train,train/images/nail_train_004012.jpg,train/masks/nail_train_004012.png,640,640,3,1,JPEG,PNG,30.31,4.62,81142,0.198101
train,train/images/nail_train_004013.jpg,train/masks/nail_train_004013.png,640,640,3,1,JPEG,PNG,22.69,2.3,118974,0.290464
train,train/images/nail_train_004014.jpg,train/masks/nail_train_004014.png,640,640,3,1,JPEG,PNG,24.4,2.14,118960,0.29043
train,train/images/nail_train_004015.jpg,train/masks/nail_train_004015.png,640,640,3,1,JPEG,PNG,18.5,2.34,100659,0.24575
train,train/images/nail_train_004016.jpg,train/masks/nail_train_004016.png,640,640,3,1,JPEG,PNG,23.72,1.85,94038,0.229585
